date,product_id,sales,price,promotion,region,year,month,week,day_of_week,quarter,is_weekend,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30,product_id_enc,region_enc
2023-08-29,P003,171,15.36,0,East,2023,8,35,1,3,0,455.0,426.0,221.57142857142858,257.7,2,0
2023-08-30,P001,192,64.34,0,South,2023,8,35,2,3,0,152.0,95.0,227.28571428571428,260.93333333333334,0,2
2023-08-31,P003,155,71.79,1,South,2023,8,35,3,3,0,243.0,209.0,214.71428571428572,259.1333333333333,2,2
2023-09-01,P002,424,20.3,0,East,2023,9,35,4,3,0,215.0,129.0,244.57142857142858,268.96666666666664,1,0
2023-09-02,P001,477,44.55,0,West,2023,9,35,5,3,1,408.0,359.0,254.42857142857142,272.9,0,3
2023-09-03,P001,354,51.06,1,East,2023,9,35,6,3,1,139.0,135.0,285.14285714285717,280.2,0,0
2023-09-04,P002,409,43.21,0,North,2023,9,36,0,3,0,223.0,141.0,311.7142857142857,289.1333333333333,1,1
2023-09-05,P002,366,20.89,0,North,2023,9,36,1,3,0,171.0,197.0,339.57142857142856,294.76666666666665,1,1
2023-09-06,P002,172,47.71,0,North,2023,9,36,2,3,0,192.0,210.0,336.7142857142857,293.5,1,1
2023-09-07,P003,439,77.61,0,East,2023,9,36,3,3,0,155.0,251.0,377.2857142857143,299.76666666666665,2,0
2023-09-08,P003,58,16.39,0,East,2023,9,36,4,3,0,424.0,473.0,325.0,285.93333333333334,2,0
2023-09-09,P001,311,17.22,0,East,2023,9,36,5,3,1,477.0,465.0,301.2857142857143,280.8,0,0
2023-09-10,P002,122,41.93,1,North,2023,9,36,6,3,1,354.0,291.0,268.14285714285717,275.1666666666667,1,1
2023-09-11,P001,408,94.76,1,West,2023,9,37,0,3,0,409.0,402.0,268.0,275.3666666666667,0,3
2023-09-12,P001,272,70.17,0,South,2023,9,37,1,3,0,366.0,51.0,254.57142857142858,282.73333333333335,0,2
2023-09-13,P001,465,71.08,0,East,2023,9,37,2,3,0,172.0,274.0,296.42857142857144,289.1,0,0
2023-09-14,P001,90,42.57,0,West,2023,9,37,3,3,0,439.0,338.0,246.57142857142858,280.8333333333333,0,3
2023-09-15,P002,419,63.43,1,South,2023,9,37,4,3,0,58.0,282.0,298.14285714285717,285.4,1,2
2023-09-16,P001,253,10.91,1,South,2023,9,37,5,3,1,311.0,463.0,289.85714285714283,278.4,0,2
2023-09-17,P002,313,67.25,0,South,2023,9,37,6,3,1,122.0,466.0,317.14285714285717,273.3,1,2
2023-09-18,P002,377,92.2,1,West,2023,9,38,0,3,0,408.0,126.0,312.7142857142857,281.6666666666667,1,3
2023-09-19,P003,227,65.13,0,West,2023,9,38,1,3,0,272.0,165.0,306.2857142857143,283.73333333333335,2,3
2023-09-20,P002,397,88.63,0,North,2023,9,38,2,3,0,465.0,203.0,296.57142857142856,290.2,1,1
2023-09-21,P003,367,75.16,0,West,2023,9,38,3,3,0,90.0,455.0,336.14285714285717,287.26666666666665,2,3
2023-09-22,P002,133,20.85,0,West,2023,9,38,4,3,0,419.0,152.0,295.2857142857143,286.6333333333333,1,3
2023-09-23,P002,367,91.22,0,West,2023,9,38,5,3,1,253.0,243.0,311.57142857142856,290.76666666666665,1,3
2023-09-24,P002,160,15.98,0,South,2023,9,38,6,3,1,313.0,215.0,289.7142857142857,288.93333333333334,1,2
2023-09-25,P003,300,58.06,0,East,2023,9,39,0,3,0,377.0,408.0,278.7142857142857,285.3333333333333,2,0
2023-09-26,P003,432,22.79,1,North,2023,9,39,1,3,0,227.0,139.0,308.0,295.1,2,1
2023-09-27,P001,56,11.05,0,East,2023,9,39,2,3,0,397.0,223.0,259.2857142857143,289.53333333333336,0,0
2023-09-28,P003,133,47.98,0,East,2023,9,39,3,3,0,367.0,171.0,225.85714285714286,288.26666666666665,2,0
2023-09-29,P003,257,36.55,0,West,2023,9,39,4,3,0,133.0,192.0,243.57142857142858,290.43333333333334,2,3
2023-09-30,P003,437,53.74,0,North,2023,9,39,5,3,1,367.0,155.0,253.57142857142858,299.8333333333333,2,1
2023-10-01,P003,439,61.95,0,East,2023,10,39,6,4,1,160.0,424.0,293.42857142857144,300.3333333333333,2,0
2023-10-02,P001,363,13.94,0,East,2023,10,40,0,4,0,300.0,477.0,302.42857142857144,296.53333333333336,0,0
2023-10-03,P003,71,21.07,0,North,2023,10,40,1,4,0,432.0,354.0,250.85714285714286,287.1,2,1
2023-10-04,P002,459,60.28,0,West,2023,10,40,2,4,0,56.0,409.0,308.42857142857144,288.76666666666665,1,3
2023-10-05,P002,432,40.89,0,East,2023,10,40,3,4,0,133.0,366.0,351.14285714285717,290.96666666666664,1,0
2023-10-06,P003,52,75.63,0,South,2023,10,40,4,4,0,257.0,172.0,321.85714285714283,286.96666666666664,2,2
2023-10-07,P003,176,68.71,0,East,2023,10,40,5,4,1,437.0,439.0,284.57142857142856,278.2,2,0
2023-10-08,P002,346,86.1,0,South,2023,10,40,6,4,1,439.0,58.0,271.2857142857143,287.8,1,2
2023-10-09,P002,237,72.32,0,West,2023,10,41,0,4,0,363.0,311.0,253.28571428571428,285.3333333333333,1,3
2023-10-10,P001,411,48.69,1,East,2023,10,41,1,4,0,71.0,122.0,301.85714285714283,294.96666666666664,0,0
2023-10-11,P002,63,70.57,0,North,2023,10,41,2,4,0,459.0,408.0,245.28571428571428,283.46666666666664,1,1
2023-10-12,P002,61,34.78,0,North,2023,10,41,3,4,0,432.0,272.0,192.28571428571428,276.43333333333334,1,1
2023-10-13,P003,136,37.57,0,East,2023,10,41,4,4,0,52.0,465.0,204.28571428571428,265.46666666666664,2,0
2023-10-14,P002,61,81.01,0,West,2023,10,41,5,4,1,176.0,90.0,187.85714285714286,264.5,1,3
2023-10-15,P001,446,50.18,0,West,2023,10,41,6,4,1,346.0,419.0,202.14285714285714,265.4,0,3
2023-10-16,P002,74,81.85,1,North,2023,10,42,0,4,0,237.0,253.0,178.85714285714286,259.43333333333334,1,1
2023-10-17,P003,350,84.02,1,East,2023,10,42,1,4,0,411.0,313.0,170.14285714285714,260.6666666666667,2,0
2023-10-18,P003,292,87.18,1,West,2023,10,42,2,4,0,63.0,377.0,202.85714285714286,257.8333333333333,2,3
2023-10-19,P002,171,92.5,0,North,2023,10,42,3,4,0,61.0,227.0,218.57142857142858,255.96666666666667,1,1
2023-10-20,P003,196,48.79,0,South,2023,10,42,4,4,0,136.0,397.0,227.14285714285714,249.26666666666668,2,2
2023-10-21,P001,104,38.7,0,East,2023,10,42,5,4,1,61.0,367.0,233.28571428571428,240.5,0,0
2023-10-22,P001,287,62.4,0,South,2023,10,42,6,4,1,446.0,133.0,210.57142857142858,245.63333333333333,0,2
2023-10-23,P002,405,43.41,0,South,2023,10,43,0,4,0,74.0,367.0,257.85714285714283,246.9,1,2
2023-10-24,P002,222,64.1,0,West,2023,10,43,1,4,0,350.0,160.0,239.57142857142858,248.96666666666667,1,3
2023-10-25,P002,441,73.5,1,West,2023,10,43,2,4,0,292.0,300.0,260.85714285714283,253.66666666666666,1,3
2023-10-26,P003,270,71.96,0,West,2023,10,43,3,4,0,171.0,432.0,275.0,248.26666666666668,2,3
2023-10-27,P001,168,43.71,0,East,2023,10,43,4,4,0,196.0,56.0,271.0,252.0,0,0
2023-10-28,P001,358,25.02,0,South,2023,10,43,5,4,1,104.0,133.0,307.2857142857143,259.5,0,2
2023-10-29,P003,232,48.75,0,East,2023,10,43,6,4,1,287.0,257.0,299.42857142857144,258.6666666666667,2,0
2023-10-30,P001,337,22.83,0,West,2023,10,44,0,4,0,405.0,437.0,289.7142857142857,255.33333333333334,0,3
2023-10-31,P002,356,90.11,0,South,2023,10,44,1,4,0,222.0,439.0,308.85714285714283,252.56666666666666,1,2
2023-11-01,P002,349,41.13,0,East,2023,11,44,2,4,0,441.0,363.0,295.7142857142857,252.1,1,0
2023-11-02,P002,131,23.9,0,East,2023,11,44,3,4,0,270.0,71.0,275.85714285714283,254.1,1,0
2023-11-03,P001,451,12.29,1,North,2023,11,44,4,4,0,168.0,459.0,316.2857142857143,253.83333333333334,0,1
2023-11-04,P002,260,68.12,1,East,2023,11,44,5,4,1,358.0,432.0,302.2857142857143,248.1,1,0
2023-11-05,P003,199,67.32,0,West,2023,11,44,6,4,1,232.0,52.0,297.57142857142856,253.0,2,3
2023-11-06,P003,86,40.65,0,East,2023,11,45,0,4,0,337.0,176.0,261.7142857142857,250.0,2,0
2023-11-07,P001,401,16.45,1,South,2023,11,45,1,4,0,356.0,346.0,268.14285714285717,251.83333333333334,0,2
2023-11-08,P003,361,46.87,1,East,2023,11,45,2,4,0,349.0,237.0,269.85714285714283,255.96666666666667,2,0
2023-11-09,P003,410,38.01,0,North,2023,11,45,3,4,0,131.0,411.0,309.7142857142857,255.93333333333334,2,1
2023-11-10,P001,108,70.94,0,South,2023,11,45,4,4,0,451.0,63.0,260.7142857142857,257.43333333333334,0,2
2023-11-11,P002,180,64.52,0,South,2023,11,45,5,4,1,260.0,61.0,249.28571428571428,261.4,1,2
2023-11-12,P002,461,42.81,1,North,2023,11,45,6,4,1,199.0,136.0,286.7142857142857,272.23333333333335,1,1
2023-11-13,P002,251,29.61,1,West,2023,11,46,0,4,0,86.0,61.0,310.2857142857143,278.56666666666666,1,3
2023-11-14,P001,292,98.92,0,South,2023,11,46,1,4,0,401.0,446.0,294.7142857142857,273.43333333333334,0,2
2023-11-15,P003,84,50.86,1,West,2023,11,46,2,4,0,361.0,74.0,255.14285714285714,273.76666666666665,2,3
2023-11-16,P002,494,71.94,0,South,2023,11,46,3,4,0,410.0,350.0,267.14285714285717,278.56666666666666,1,2
2023-11-17,P002,142,22.65,1,South,2023,11,46,4,4,0,108.0,292.0,272.0,273.56666666666666,1,2
2023-11-18,P001,487,53.7,0,West,2023,11,46,5,4,1,180.0,171.0,315.85714285714283,284.1,0,3
2023-11-19,P002,496,12.48,1,South,2023,11,46,6,4,1,461.0,196.0,320.85714285714283,294.1,1,2
2023-11-20,P001,256,55.49,0,West,2023,11,47,0,4,0,251.0,104.0,321.57142857142856,299.1666666666667,0,3
2023-11-21,P003,402,96.76,0,North,2023,11,47,1,4,0,292.0,287.0,337.2857142857143,303.0,2,1
2023-11-22,P001,440,44.58,0,West,2023,11,47,2,4,0,84.0,405.0,388.14285714285717,304.1666666666667,0,3
2023-11-23,P001,381,13.51,1,North,2023,11,47,3,4,0,494.0,222.0,372.0,309.46666666666664,0,1
2023-11-24,P001,354,12.79,1,South,2023,11,47,4,4,0,142.0,441.0,402.2857142857143,306.56666666666666,0,2
2023-11-25,P001,399,44.92,1,West,2023,11,47,5,4,1,487.0,270.0,389.7142857142857,310.8666666666667,0,3
2023-11-26,P003,262,24.4,1,South,2023,11,47,6,4,1,496.0,168.0,356.2857142857143,314.0,2,2
2023-11-27,P003,208,12.1,0,West,2023,11,48,0,4,0,256.0,358.0,349.42857142857144,309.0,2,3
2023-11-28,P002,491,78.06,0,North,2023,11,48,1,4,0,402.0,232.0,362.14285714285717,317.6333333333333,1,1
2023-11-29,P003,494,51.27,0,North,2023,11,48,2,4,0,440.0,337.0,369.85714285714283,322.8666666666667,2,1
2023-11-30,P003,73,36.03,0,West,2023,11,48,3,4,0,381.0,356.0,325.85714285714283,313.43333333333334,2,3
2023-12-01,P002,453,91.01,0,North,2023,12,48,4,4,0,354.0,349.0,340.0,316.9,1,1
2023-12-02,P003,342,20.45,0,South,2023,12,48,5,4,1,399.0,131.0,331.85714285714283,323.93333333333334,2,2
2023-12-03,P001,53,96.03,0,South,2023,12,48,6,4,1,262.0,451.0,302.0,310.6666666666667,0,2
2023-12-04,P001,269,38.26,0,East,2023,12,49,0,4,0,208.0,260.0,310.7142857142857,310.96666666666664,0,0
2023-12-05,P002,413,89.96,0,North,2023,12,49,1,4,0,491.0,199.0,299.57142857142856,318.1,1,1
2023-12-06,P002,431,64.26,0,South,2023,12,49,2,4,0,494.0,86.0,290.57142857142856,329.6,1,2
2023-12-07,P002,69,84.4,1,West,2023,12,49,3,4,0,73.0,401.0,290.0,318.53333333333336,1,3
2023-12-08,P001,493,98.56,0,North,2023,12,49,4,4,0,453.0,361.0,295.7142857142857,322.93333333333334,0,1
2023-12-09,P003,201,35.96,1,South,2023,12,49,5,4,1,342.0,410.0,275.57142857142856,315.96666666666664,2,2
2023-12-10,P001,99,96.5,0,North,2023,12,49,6,4,1,53.0,108.0,282.14285714285717,315.6666666666667,0,1
2023-12-11,P002,226,45.05,0,West,2023,12,50,0,4,0,269.0,180.0,276.0,317.2,1,3
2023-12-12,P003,484,44.7,0,South,2023,12,50,1,4,0,413.0,461.0,286.14285714285717,317.96666666666664,2,2
2023-12-13,P003,145,40.63,0,East,2023,12,50,2,4,0,431.0,251.0,245.28571428571428,314.43333333333334,2,0
2023-12-14,P001,154,58.73,0,East,2023,12,50,3,4,0,69.0,292.0,257.42857142857144,309.8333333333333,0,0
2023-12-15,P002,469,23.87,0,North,2023,12,50,4,4,0,493.0,84.0,254.0,322.6666666666667,1,1
2023-12-16,P001,299,59.83,0,West,2023,12,50,5,4,1,201.0,494.0,268.0,316.1666666666667,0,3
2023-12-17,P003,166,58.75,0,South,2023,12,50,6,4,1,99.0,142.0,277.57142857142856,316.96666666666664,2,2
2023-12-18,P001,403,78.57,0,West,2023,12,51,0,4,0,226.0,487.0,302.85714285714283,314.1666666666667,0,3
2023-12-19,P001,277,85.03,0,South,2023,12,51,1,4,0,484.0,496.0,273.2857142857143,306.8666666666667,0,2
2023-12-20,P002,115,49.64,0,North,2023,12,51,2,4,0,145.0,256.0,269.0,302.1666666666667,1,1
2023-12-21,P002,384,37.21,0,South,2023,12,51,3,4,0,154.0,402.0,301.85714285714283,301.56666666666666,1,2
2023-12-22,P003,467,33.34,1,West,2023,12,51,4,4,0,469.0,440.0,301.57142857142856,302.46666666666664,2,3
2023-12-23,P001,469,27.52,0,West,2023,12,51,5,4,1,299.0,381.0,325.85714285714283,305.4,0,3
2023-12-24,P001,311,15.19,0,North,2023,12,51,6,4,1,166.0,354.0,346.57142857142856,303.96666666666664,0,1
2023-12-25,P001,344,40.82,1,West,2023,12,52,0,4,0,403.0,399.0,338.14285714285717,302.1333333333333,0,3
2023-12-26,P003,475,34.32,0,South,2023,12,52,1,4,0,277.0,262.0,366.42857142857144,309.23333333333335,2,2
2023-12-27,P003,292,96.98,0,North,2023,12,52,2,4,0,115.0,208.0,391.7142857142857,312.03333333333336,2,1
2023-12-28,P002,420,60.19,0,South,2023,12,52,3,4,0,384.0,491.0,396.85714285714283,309.6666666666667,1,2
2023-12-29,P002,235,41.25,0,West,2023,12,52,4,4,0,467.0,494.0,363.7142857142857,301.03333333333336,1,3
2023-12-30,P002,295,62.24,0,North,2023,12,52,5,4,1,469.0,73.0,338.85714285714283,308.43333333333334,1,1
2023-12-31,P001,174,22.53,1,South,2023,12,52,6,4,1,311.0,453.0,319.2857142857143,299.1333333333333,0,2
