Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,quarter,day_of_week,sales_lag_1,sales_lag_4,sales_lag_52,rolling_mean_4,rolling_mean_12
21,2010-03-12,712312.89,0,57.1,2.667,211.037551,8.324,2010,3,10,1,4,1309340.16,1426622.65,1542173.33,1194456.0625000002,1255799.6475000002
20,2010-03-12,2010974.84,0,43.82,2.818,204.5250598,8.187,2010,3,10,1,4,712312.89,1990483.78,855385.01,1199578.8275000001,1236918.8216666665
19,2010-03-12,1467889.2,0,39.06,2.938,131.784,8.35,2010,3,10,1,4,2010974.84,765687.42,407204.86,1375129.2725000002,1308799.1358333332
18,2010-03-12,1138800.32,0,42.39,2.805,131.784,9.202,2010,3,10,1,4,1467889.2,1309340.16,1409727.59,1332494.3125000002,1366684.0083333333
17,2010-03-12,763961.82,0,29.71,2.733,126.6042857,6.548,2010,3,10,1,4,1138800.32,712312.89,777951.22,1345406.5450000004,1365072.4891666668
16,2010-03-12,445393.74,0,28.64,2.684,189.7372075,7.039,2010,3,10,1,4,763961.82,2010974.84,665750.06,954011.2700000003,1303877.0925
15,2010-03-12,604173.59,0,41.39,2.938,131.784,8.35,2010,3,10,1,4,445393.74,1467889.2,1005669.58,738082.3675000002,1229571.1775
14,2010-03-12,2156035.06,0,45.8,2.818,182.1628441,8.992,2010,3,10,1,4,604173.59,1138800.32,1313729.72,992391.0525000002,1232639.6224999998
13,2010-03-12,1840686.94,0,37.62,2.733,126.6042857,8.316,2010,3,10,1,4,2156035.06,763961.82,1608435.45,1261572.3325000003,1267144.98
12,2010-03-12,985594.23,0,50.11,2.925,126.6042857,13.975,2010,3,10,1,4,1840686.94,445393.74,535087.91,1396622.455,1183404.1841666668
11,2010-03-12,1331883.16,0,64.1,2.667,214.7027646,7.368,2010,3,10,1,4,985594.23,604173.59,472591.07,1578549.8475000001,1230587.1624999999
10,2010-03-12,1941346.13,0,52.33,3.034,126.6042857,9.765,2010,3,10,1,4,1331883.16,2156035.06,1384870.51,1524877.6150000002,1283254.3266666667
9,2010-03-12,494145.8,0,55.76,2.667,214.932899,6.415,2010,3,10,1,4,1941346.13,1840686.94,1066566.74,1188242.3300000003,1265073.735833333
8,2010-03-12,860336.16,0,49.76,2.667,214.7492449,6.299,2010,3,10,1,4,494145.8,985594.23,291484.89,1156927.8125000002,1169187.1791666665
7,2010-03-12,480452.1,0,27.25,2.684,189.7372075,9.014,2010,3,10,1,4,860336.16,1331883.16,918295.79,944070.0475000001,1086900.7541666667
6,2010-03-12,1558621.36,0,58.82,2.667,212.9037017,7.259,2010,3,10,1,4,480452.1,1941346.13,1162610.27,848388.8550000002,1121885.8408333333
5,2010-03-12,297293.59,0,58.5,2.667,211.9371839,6.566,2010,3,10,1,4,1558621.36,494145.8,480203.43,799175.8025000003,1082996.8216666665
22,2010-03-12,967187.37,0,43.43,2.805,135.6270013,8.283,2010,3,10,1,4,297293.59,860336.16,519255.68,825888.6050000002,1126479.6241666665
23,2010-03-12,1408082.96,0,36.07,2.805,131.784,5.892,2010,3,10,1,4,967187.37,480452.1,372239.89,1057796.3200000003,1193472.0716666665
25,2010-03-12,660619.99,0,40.05,2.818,204.5250598,8.187,2010,3,10,1,4,1408082.96,1558621.36,1266254.21,833295.9775000003,1068854.1491666667
26,2010-03-12,963382.09,0,31.1,2.805,131.784,8.488,2010,3,10,1,4,660619.99,297293.59,990152.28,999818.1025000003,995745.4116666666
44,2010-03-12,272190.83,0,37.62,2.733,126.6042857,8.119,2010,3,10,1,4,963382.09,967187.37,1063557.49,826068.9675000003,936295.1283333334
43,2010-03-12,645386.94,0,53.67,2.667,203.3436582,9.521,2010,3,10,1,4,272190.83,1408082.96,554972.42,635394.9625000003,879087.11
42,2010-03-12,588363.62,0,52.33,3.034,126.6042857,9.765,2010,3,10,1,4,645386.94,660619.99,658600.05,617330.8700000002,766338.5675
41,2010-03-12,1023997.71,0,33.4,2.684,189.7372075,7.541,2010,3,10,1,4,588363.62,963382.09,1412387.37,632484.7750000003,810492.8933333334
40,2010-03-12,899352.4,0,35.1,2.805,131.784,5.892,2010,3,10,1,4,1023997.71,272190.83,1311175.93,789275.1675000002,813744.2466666667
39,2010-03-12,1244391.83,0,61.88,2.667,210.1413607,8.554,2010,3,10,1,4,899352.4,645386.94,1009201.24,939026.3900000004,877405.8908333333
38,2010-03-12,342023.92,0,50.11,2.925,126.6042857,13.975,2010,3,10,1,4,1244391.83,588363.62,747444.32,877441.4650000003,776022.7708333334
37,2010-03-12,513015.35,0,61.96,2.667,210.1413607,8.554,2010,3,10,1,4,342023.92,1023997.71,1554806.68,749695.8750000002,793999.5841666666
4,2010-03-12,1894324.09,0,49.63,2.704,126.6042857,8.623,2010,3,10,1,4,513015.35,899352.4,1991013.13,998438.7975000003,871260.9775
36,2010-03-12,441434.2,0,61.96,2.619,210.1413607,8.554,2010,3,10,1,4,1894324.09,1244391.83,415202.04,797699.3900000004,790706.9141666667
34,2010-03-12,921247.88,0,42.26,2.704,126.6042857,9.521,2010,3,10,1,4,441434.2,342023.92,1971057.44,942505.3800000004,812425.9049999999
33,2010-03-12,312161.0,0,55.61,3.034,126.6042857,10.115,2010,3,10,1,4,921247.88,513015.35,288855.71,892291.7925000003,758157.4808333333
32,2010-03-12,1093319.37,0,39.88,2.684,189.7372075,9.014,2010,3,10,1,4,312161.0,1894324.09,1601348.82,692040.6125000003,826584.8591666667
31,2010-03-12,1366193.35,0,57.1,2.667,211.037551,8.324,2010,3,10,1,4,1093319.37,441434.2,491419.55,923230.4000000004,886652.06
30,2010-03-12,468189.93,0,57.1,2.667,211.037551,8.324,2010,3,10,1,4,1366193.35,921247.88,881503.95,809965.9125000003,876637.5858333333
29,2010-03-12,519042.49,0,43.43,2.805,131.784,10.064,2010,3,10,1,4,468189.93,312161.0,507297.88,861686.2850000004,834557.9841666667
28,2010-03-12,1326877.11,0,50.11,2.925,126.6042857,13.975,2010,3,10,1,4,519042.49,1093319.37,284617.27,920075.7200000003,870185.0433333333
27,2010-03-12,1925113.12,0,45.98,2.938,135.6270013,8.237,2010,3,10,1,4,1326877.11,1366193.35,1987090.09,1059805.6625000003,926911.8175
35,2010-03-12,1150344.39,0,45.98,2.818,135.6270013,9.262,2010,3,10,1,4,1925113.12,468189.93,1077018.27,1230344.2775000003,994271.8566666668
3,2010-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,2010,3,10,1,4,1150344.39,519042.49,1939980.43,1196633.8275000001,983537.3016666668
1,2010-03-12,1439541.59,0,57.79,2.667,211.3806429,8.106,2010,3,10,1,4,384200.69,1326877.11,2237544.75,1224799.9475000002,945638.7600000001
45,2010-03-19,773819.49,0,48.79,2.844,182.0779857,8.992,2010,3,11,1,4,1439541.59,1925113.12,605325.43,936976.5400000003,973337.5341666667
25,2010-03-19,659795.84,0,45.0,2.844,204.3782258,8.187,2010,3,11,1,4,773819.49,1150344.39,444181.85,814339.4025000003,951549.8641666668
26,2010-03-19,903366.55,0,35.34,2.834,131.8242903,8.488,2010,3,11,1,4,659795.84,384200.69,783300.05,944130.8675000003,1000816.9933333333
27,2010-03-19,1700627.97,0,49.04,2.96,135.6682247,8.237,2010,3,11,1,4,903366.55,1439541.59,1179738.5,1009402.4625000003,1051426.0433333332
28,2010-03-19,1279819.43,0,59.57,3.054,126.6066452,13.975,2010,3,11,1,4,1700627.97,773819.49,1495844.57,1135902.4475000002,1044228.2166666667
29,2010-03-19,496851.6,0,46.03,2.834,131.8242903,10.064,2010,3,11,1,4,1279819.43,659795.84,2119213.72,1095166.3875000004,1046616.6891666666
30,2010-03-19,445736.36,0,54.68,2.72,210.8733316,8.324,2010,3,11,1,4,496851.6,903366.55,1426622.65,980758.8400000003,1040507.8450000001
31,2010-03-19,1332261.01,0,54.68,2.72,210.8733316,8.324,2010,3,11,1,4,445736.36,1700627.97,1990483.78,888667.1000000003,1040956.5033333334
32,2010-03-19,1059781.78,0,42.43,2.692,189.734262,9.014,2010,3,11,1,4,1332261.01,1279819.43,765687.42,833657.6875000005,968845.5583333332
33,2010-03-19,282235.73,0,64.6,3.054,126.6066452,10.115,2010,3,11,1,4,1059781.78,496851.6,1309340.16,780003.7200000004,896503.1699999999
34,2010-03-19,892070.82,0,45.86,2.743,126.6066452,9.521,2010,3,11,1,4,282235.73,445736.36,712312.89,891587.3350000003,938825.6808333333
35,2010-03-19,1117536.09,0,49.04,2.844,135.6682247,9.262,2010,3,11,1,4,892070.82,1332261.01,2010974.84,837906.1050000003,911991.8891666667
36,2010-03-19,428851.99,0,59.56,2.701,209.9803208,8.554,2010,3,11,1,4,1117536.09,1059781.78,1467889.2,680173.6575000004,883244.5975
37,2010-03-19,460020.74,0,59.56,2.72,209.9803208,8.554,2010,3,11,1,4,428851.99,282235.73,1138800.32,724619.9100000003,866596.6725
38,2010-03-19,333025.47,0,59.57,3.054,126.6066452,13.975,2010,3,11,1,4,460020.74,892070.82,763961.82,584858.5725000002,819068.2491666666
39,2010-03-19,1301590.13,0,58.62,2.72,209.9803208,8.554,2010,3,11,1,4,333025.47,1117536.09,445393.74,630872.0825000003,785815.0958333333
40,2010-03-19,894865.3,0,40.54,2.834,131.8242903,5.892,2010,3,11,1,4,1301590.13,428851.99,604173.59,747375.4100000004,753735.585
41,2010-03-19,1006597.69,0,36.7,2.692,189.734262,7.541,2010,3,11,1,4,894865.3,460020.74,2156035.06,884019.6475000002,796214.4258333333
42,2010-03-19,519914.1,0,61.46,3.054,126.6066452,9.765,2010,3,11,1,4,1006597.69,333025.47,1840686.94,930741.8050000003,802395.9041666667
43,2010-03-19,668098.49,0,56.0,2.72,203.195159,9.521,2010,3,11,1,4,519914.1,1301590.13,985594.23,772368.8950000004,747049.0275
24,2010-03-19,1222511.29,0,46.09,2.96,131.8242903,8.326,2010,3,11,1,4,668098.49,894865.3,1331883.16,854280.3925000003,760609.82
44,2010-03-19,269624.2,0,42.49,2.782,126.6066452,8.119,2010,3,11,1,4,1222511.29,1006597.69,1941346.13,670037.0200000005,759558.8591666665
23,2010-03-19,1229008.32,0,43.01,2.834,131.8242903,5.892,2010,3,11,1,4,269624.2,519914.1,494145.8,847310.5750000004,787636.9841666667
21,2010-03-19,727070.0,0,54.68,2.72,210.8733316,8.324,2010,3,11,1,4,1229008.32,668098.49,860336.16,862053.4525000004,755098.1433333334
2,2010-03-19,1946070.88,0,54.52,2.72,210.8733316,8.324,2010,3,11,1,4,727070.0,1222511.29,480452.1,1042943.3500000003,881533.0508333333
3,2010-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,2010,3,11,1,4,1946070.88,269624.2,1558621.36,1069369.4475000002,874475.3716666666
4,2010-03-19,1897429.36,0,55.19,2.743,126.6066452,8.623,2010,3,11,1,4,375328.59,1229008.32,297293.59,1236474.7075000005,1004842.3624999999
5,2010-03-19,281706.41,0,55.46,2.72,211.770897,6.566,2010,3,11,1,4,1897429.36,727070.0,967187.37,1125133.8100000003,919852.0525000001
6,2010-03-19,1693058.91,0,56.55,2.72,212.7351935,7.259,2010,3,11,1,4,281706.41,1946070.88,1408082.96,1061880.8175000004,986368.1866666665
7,2010-03-19,574450.23,0,29.04,2.692,189.734262,9.014,2010,3,11,1,4,1693058.91,375328.59,660619.99,1111661.2275000005,950355.8983333333
8,2010-03-19,839911.0,0,47.26,2.72,214.5764954,6.299,2010,3,11,1,4,574450.23,1897429.36,963382.09,847281.6375000003,977022.3066666666
9,2010-03-19,485744.61,0,53.15,2.72,214.7597274,6.415,2010,3,11,1,4,839911.0,281706.41,272190.83,898291.1875000002,961826.15
10,2010-03-19,1946875.06,0,61.46,3.054,126.6066452,9.765,2010,3,11,1,4,485744.61,1693058.91,645386.94,961745.2250000003,1022189.7975
11,2010-03-19,1364207.0,0,61.51,2.72,214.5301219,7.368,2010,3,11,1,4,1946875.06,574450.23,588363.62,1159184.4175000004,1113405.0308333333
12,2010-03-19,972088.34,0,59.57,3.054,126.6066452,13.975,2010,3,11,1,4,1364207.0,839911.0,1023997.71,1192228.7525000004,1091995.0325
13,2010-03-19,1879794.89,0,42.49,2.782,126.6066452,8.316,2010,3,11,1,4,972088.34,485744.61,899352.4,1540741.3225000002,1188055.44
14,2010-03-19,2066219.3,0,48.79,2.844,182.0779857,8.992,2010,3,11,1,4,1879794.89,1946875.06,1244391.83,1570577.3825000003,1198067.8083333333
15,2010-03-19,593710.67,0,44.69,2.96,131.8242903,8.35,2010,3,11,1,4,2066219.3,1364207.0,342023.92,1377953.3000000003,1216266.3150000002
16,2010-03-19,504307.35,0,33.45,2.692,189.734262,7.039,2010,3,11,1,4,593710.67,972088.34,513015.35,1261008.0525000005,1100172.8141666667
17,2010-03-19,752034.52,0,33.96,2.782,126.6066452,6.548,2010,3,11,1,4,504307.35,1879794.89,1894324.09,979067.9600000004,1139366.8233333332
18,2010-03-19,1087507.47,0,45.42,2.834,131.8242903,9.202,2010,3,11,1,4,752034.52,2066219.3,441434.2,734390.0025000004,1088904.2033333334
19,2010-03-19,1332940.35,0,43.74,2.96,131.8242903,8.35,2010,3,11,1,4,1087507.47,593710.67,921247.88,919197.4225000003,1152111.7133333334
20,2010-03-19,1951848.43,0,47.32,2.844,204.3782258,8.187,2010,3,11,1,4,1332940.35,504307.35,312161.0,1281082.6925000004,1244773.1658333333
22,2010-03-19,966145.09,0,46.03,2.834,135.6682247,8.283,2010,3,11,1,4,1951848.43,752034.52,1093319.37,1334610.3350000004,1284806.5391666666
1,2010-03-19,1472515.79,0,54.58,2.72,211.215635,8.106,2010,3,11,1,4,966145.09,1087507.47,1366193.35,1430862.4150000003,1245276.6
2,2010-03-26,1750197.81,0,51.26,2.732,210.6766095,8.324,2010,3,12,1,4,1472515.79,1332940.35,468189.93,1535176.7800000003,1277442.5008333335
7,2010-03-26,514731.6,0,23.33,2.717,189.7195417,9.014,2010,3,12,1,4,1750197.81,1951848.43,519042.49,1175897.5725000002,1239329.4391666667
30,2010-03-26,442457.35,0,51.66,2.732,210.6766095,8.324,2010,3,12,1,4,514731.6,966145.09,1326877.11,1044975.6375000004,1119551.3108333333
31,2010-03-26,1229635.7,0,51.66,2.732,210.6766095,8.324,2010,3,12,1,4,442457.35,1472515.79,1925113.12,984255.6150000003,1049836.0108333332
32,2010-03-26,1076021.58,0,36.59,2.717,189.7195417,9.014,2010,3,12,1,4,1229635.7,1750197.81,1150344.39,815711.5575000003,1090028.5866666667
33,2010-03-26,262893.76,0,64.09,2.98,126.6050645,10.115,2010,3,12,1,4,1076021.58,514731.6,384200.69,752752.0975000004,1069910.7874999999
34,2010-03-26,880742.35,0,42.91,2.752,126.6050645,9.521,2010,3,12,1,4,262893.76,442457.35,1439541.59,862323.3475000004,1080636.4400000002
35,2010-03-26,1078900.44,0,52.34,2.854,135.7073618,9.262,2010,3,12,1,4,880742.35,1229635.7,773819.49,824639.5325000003,1079919.1875
36,2010-03-26,404438.51,0,55.76,2.711,209.7870932,8.554,2010,3,12,1,4,1078900.44,1076021.58,659795.84,656743.7650000004,1002544.0341666667
37,2010-03-26,515777.97,0,55.76,2.732,209.7870932,8.554,2010,3,12,1,4,404438.51,262893.76,903366.55,719964.8175000004,882871.4958333332
29,2010-03-26,552985.34,0,48.56,2.831,131.863129,10.064,2010,3,12,1,4,515777.97,880742.35,1700627.97,638025.5650000003,848441.5166666667
38,2010-03-26,335858.11,0,60.06,3.083,126.6050645,13.975,2010,3,12,1,4,552985.34,1078900.44,1279819.43,452264.98250000033,753720.0433333333
40,2010-03-26,873354.58,0,39.51,2.831,131.863129,5.892,2010,3,12,1,4,335858.11,404438.51,496851.6,569494.0000000003,680649.7741666667
41,2010-03-26,1015196.46,0,32.3,2.717,189.7195417,7.541,2010,3,12,1,4,873354.58,515777.97,445736.36,694348.6225000003,722355.1791666667
42,2010-03-26,478021.68,0,60.05,2.98,126.6050645,9.765,2010,3,12,1,4,1015196.46,552985.34,1332261.01,675607.7075000004,725318.8733333332
43,2010-03-26,623097.93,0,54.53,2.732,203.0165945,9.521,2010,3,12,1,4,478021.68,335858.11,1059781.78,747417.6625000003,674774.0591666667
44,2010-03-26,276279.49,0,41.48,2.819,126.6050645,8.119,2010,3,12,1,4,623097.93,873354.58,282235.73,598148.8900000004,608128.8849999999
45,2010-03-26,782563.38,0,54.36,2.854,181.9718697,8.992,2010,3,12,1,4,276279.49,1015196.46,892070.82,539990.6200000003,651434.6866666666
3,2010-03-26,359949.27,0,57.06,2.732,214.3241011,7.368,2010,3,12,1,4,782563.38,478021.68,1117536.09,510472.5175000003,608035.2633333333
1,2010-03-26,1404429.92,0,51.45,2.732,211.0180424,8.106,2010,3,12,1,4,359949.27,623097.93,428851.99,705805.5150000004,635162.7200000001
39,2010-03-26,1235094.66,0,54.83,2.732,209.7870932,8.554,2010,3,12,1,4,1404429.92,276279.49,460020.74,945509.3075000002,704384.0658333333
28,2010-03-26,1245268.77,0,60.06,3.083,126.6050645,13.975,2010,3,12,1,4,1235094.66,782563.38,333025.47,1061185.6550000003,765174.9658333333
27,2010-03-26,1836714.84,0,52.34,2.963,135.7073618,8.237,2010,3,12,1,4,1245268.77,359949.27,1301590.13,1430377.0475000003,872152.4241666667
26,2010-03-26,893613.0,0,35.26,2.831,131.863129,8.488,2010,3,12,1,4,1836714.84,1404429.92,894865.3,1302672.8175000004,918631.9983333334
8,2010-03-26,772539.12,0,46.51,2.732,214.3703567,6.299,2010,3,12,1,4,893613.0,1235094.66,1006597.69,1187033.9325000003,910230.71
9,2010-03-26,484946.56,0,51.8,2.732,214.5531227,6.415,2010,3,12,1,4,772539.12,1245268.77,519914.1,996953.3800000004,866043.2183333333
10,2010-03-26,1893532.46,0,60.05,2.98,126.6050645,9.765,2010,3,12,1,4,484946.56,1836714.84,668098.49,1011157.7850000003,984002.4500000001
11,2010-03-26,1245624.27,0,58.09,2.732,214.3241011,7.368,2010,3,12,1,4,1893532.46,893613.0,1222511.29,1099160.6025000003,1035879.645
12,2010-03-26,981615.81,0,60.06,3.083,126.6050645,13.975,2010,3,12,1,4,1245624.27,772539.12,269624.2,1151429.7750000004,1094657.6716666666
13,2010-03-26,1882095.98,0,41.48,2.819,126.6050645,8.316,2010,3,12,1,4,981615.81,484946.56,1229008.32,1500717.1300000004,1186285.3883333332
14,2010-03-26,2050396.27,0,54.36,2.854,181.9718697,8.992,2010,3,12,1,4,1882095.98,1893532.46,727070.0,1539933.0825000003,1327155.9716666667
15,2010-03-26,592111.49,0,39.53,2.963,131.863129,8.35,2010,3,12,1,4,2050396.27,1245624.27,1946070.88,1376554.8875000004,1259462.7691666668
16,2010-03-26,483177.2,0,29.88,2.717,189.7195417,7.039,2010,3,12,1,4,592111.49,981615.81,375328.59,1251945.2350000003,1196802.9808333332
17,2010-03-26,793097.64,0,35.59,2.819,126.6050645,6.548,2010,3,12,1,4,483177.2,1882095.98,1897429.36,979695.6500000004,1159122.0533333335
18,2010-03-26,1092704.09,0,47.55,2.831,131.863129,9.202,2010,3,12,1,4,793097.64,2050396.27,281706.41,740272.6050000003,1097121.1575
19,2010-03-26,1427023.45,0,39.07,2.963,131.863129,8.35,2010,3,12,1,4,1092704.09,592111.49,1693058.91,949000.5950000004,1141572.0283333333
20,2010-03-26,1894742.95,0,50.49,2.854,204.201755,8.187,2010,3,12,1,4,1427023.45,483177.2,574450.23,1301892.0325000002,1235089.014166667
21,2010-03-26,686497.53,0,51.66,2.732,210.6766095,8.324,2010,3,12,1,4,1894742.95,793097.64,839911.0,1275242.0050000001,1251884.9283333335
22,2010-03-26,1012075.12,0,48.56,2.831,135.7073618,8.283,2010,3,12,1,4,686497.53,1092704.09,485744.61,1255084.7625000002,1178430.15
23,2010-03-26,1310701.8,0,38.59,2.831,131.863129,5.892,2010,3,12,1,4,1012075.12,1427023.45,1946875.06,1226004.3500000003,1183853.2775
24,2010-03-26,1258311.56,0,48.87,2.963,131.863129,8.326,2010,3,12,1,4,1310701.8,1894742.95,1364207.0,1066896.5025000004,1206911.2566666666
25,2010-03-26,696687.6,0,45.84,2.854,204.201755,8.187,2010,3,12,1,4,1258311.56,686497.53,972088.34,1069444.0200000003,1108127.225
4,2010-03-26,1762539.3,0,39.91,2.752,126.6050645,8.623,2010,3,12,1,4,696687.6,1012075.12,1879794.89,1257060.0650000004,1084139.1441666668
6,2010-03-26,1472033.38,0,53.74,2.732,212.533737,7.259,2010,3,12,1,4,1762539.3,1310701.8,2066219.3,1297392.9600000004,1157465.9683333335
5,2010-03-26,273282.97,0,52.47,2.732,211.5718925,6.566,2010,3,12,1,4,1472033.38,1258311.56,593710.67,1051135.8125000002,1139974.7825
45,2010-04-02,877235.96,0,47.74,2.85,181.8657537,8.899,2010,4,13,2,4,273282.97,696687.6,504307.35,1096272.9025000003,1146986.3091666666
43,2010-04-02,650102.8,0,62.19,2.719,202.83803,9.593,2010,4,13,2,4,877235.96,1762539.3,752034.52,818163.7775000003,1110102.8683333334
24,2010-04-02,1478321.26,0,45.22,2.957,131.9019677,8.211,2010,4,13,2,4,650102.8,1472033.38,1087507.47,819735.7475000003,1114377.6858333333
25,2010-04-02,822486.37,0,47.2,2.85,204.0252842,7.856,2010,4,13,2,4,1478321.26,273282.97,1332940.35,957036.5975000004,1025022.9708333333
26,2010-04-02,1029849.2,0,36.53,2.826,131.9019677,8.512,2010,4,13,2,4,822486.37,877235.96,1951848.43,995189.9075000004,1053635.61
27,2010-04-02,2053952.97,0,46.9,2.957,135.7464988,8.058,2010,4,13,2,4,1029849.2,650102.8,966145.09,1346152.4500000002,1140458.7641666667
28,2010-04-02,1441559.4,0,59.84,3.086,126.6034839,14.099,2010,4,13,2,4,2053952.97,1478321.26,1472515.79,1336961.9850000003,1151363.5641666667
29,2010-04-02,599629.25,0,44.96,2.826,131.9019677,10.16,2010,4,13,2,4,1441559.4,822486.37,1750197.81,1281247.7050000003,1096473.3716666666
30,2010-04-02,457884.06,0,64.12,2.719,210.4798874,8.2,2010,4,13,2,4,599629.25,1029849.2,514731.6,1138256.4200000002,1076573.0766666667
31,2010-04-02,1357600.68,0,64.12,2.719,210.4798874,8.2,2010,4,13,2,4,457884.06,2053952.97,442457.35,964168.3475000004,1042828.1916666668
32,2010-04-02,1131732.94,0,48.28,2.725,189.7048215,8.963,2010,4,13,2,4,1357600.68,1441559.4,1229635.7,886711.7325000004,1014469.8216666667
33,2010-04-02,274634.52,0,66.79,3.086,126.6034839,9.849,2010,4,13,2,4,1131732.94,599629.25,1076021.58,805463.0500000003,1014582.4508333332
34,2010-04-02,979428.66,0,50.07,2.74,126.6034839,9.593,2010,4,13,2,4,274634.52,457884.06,262893.76,935849.2000000003,1023098.5091666667
35,2010-04-02,1189556.47,0,46.9,2.85,135.7464988,9.051,2010,4,13,2,4,979428.66,1357600.68,880742.35,893838.1475000003,1068052.9816666667
36,2010-04-02,435972.82,0,63.43,2.708,209.5938656,8.464,2010,4,13,2,4,1189556.47,1131732.94,1078900.44,719898.1175000003,981190.6116666667
37,2010-04-02,540189.7,0,63.43,2.719,209.5938656,8.464,2010,4,13,2,4,435972.82,274634.52,404438.51,786286.9125000003,957665.8891666667
38,2010-04-02,368929.55,0,59.84,3.086,126.6034839,14.099,2010,4,13,2,4,540189.7,979428.66,515777.97,633662.1350000004,902589.2516666666
39,2010-04-02,1463942.62,0,63.31,2.719,209.5938656,8.464,2010,4,13,2,4,368929.55,1189556.47,552985.34,702258.6725000003,853421.7225
40,2010-04-02,1041202.13,0,41.39,2.826,131.9019677,5.435,2010,4,13,2,4,1463942.62,435972.82,335858.11,853566.0000000005,820058.6166666667
41,2010-04-02,1168826.39,0,41.31,2.725,189.7048215,7.363,2010,4,13,2,4,1041202.13,540189.7,873354.58,1010725.1725000003,867491.7116666666
44,2010-04-02,286197.5,0,42.15,2.842,126.6034839,7.972,2010,4,13,2,4,1168826.39,368929.55,1015196.46,990042.1600000004,853184.4983333334
23,2010-04-02,1556627.62,0,40.5,2.826,131.9019677,5.435,2010,4,13,2,4,286197.5,1463942.62,478021.68,1013213.4100000004,869770.0766666667
22,2010-04-02,1177340.99,0,44.96,2.826,135.7464988,8.348,2010,4,13,2,4,1556627.62,1041202.13,623097.93,1047248.1250000002,873570.7475
42,2010-04-02,505907.41,0,63.66,3.086,126.6034839,9.524,2010,4,13,2,4,1177340.99,1168826.39,276279.49,881518.3800000004,892843.4883333334
